sp   ,dp   ,pr,fwd,stos,ipkt ,ibyt    ,opkt,obyt,sas,das,dtos,dir,ts_month,ts_day,ts_hour,ts_minute,ts_second,ts_msecond,te_month,te_day,te_hour,te_minute,te_second,te_msecond,tr_month,tr_day,tr_hour,tr_minute,tr_second,tr_msecond,sa1,sa2,sa3,sa4,da1,da2,da3,da4,flg_ACK,flg_PSH,flg_RST,flg_SYN,flg_FIN,sp_is_privileged,dp_is_privileged
18512,23   ,1 ,0  ,0   ,1    ,50      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,220,132,238,86 ,157,138,20 ,226,0      ,0      ,0      ,1      ,0      ,0               ,1
443  ,55358,1 ,0  ,0   ,3    ,168     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,146,75 ,60 ,95 ,157,138,110,129,1      ,1      ,0      ,0      ,1      ,1               ,0
443  ,52332,1 ,0  ,0   ,10   ,7208    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,13 ,89 ,178,27 ,157,138,20 ,53 ,1      ,1      ,0      ,1      ,0      ,1               ,0
48683,19286,1 ,0  ,0   ,1    ,50      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,93 ,174,93 ,227,157,138,20 ,144,0      ,0      ,0      ,1      ,0      ,0               ,0
35742,49152,2 ,0  ,0   ,1    ,170     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,94 ,102,61 ,31 ,157,138,28 ,52 ,0      ,0      ,0      ,0      ,0      ,0               ,0
58355,49152,2 ,0  ,0   ,1    ,170     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,94 ,102,61 ,31 ,157,138,24 ,84 ,0      ,0      ,0      ,0      ,0      ,0               ,0
443  ,62099,1 ,0  ,0   ,27   ,17924   ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,23 ,1  ,66 ,127,157,138,184,251,1      ,1      ,0      ,1      ,1      ,1               ,0
443  ,57140,1 ,0  ,0   ,2    ,143     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,35 ,165,182,128,157,138,111,62 ,1      ,1      ,0      ,0      ,0      ,1               ,0
49542,23   ,2 ,0  ,0   ,1    ,55      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,192,241,204,201,157,138,20 ,62 ,0      ,0      ,0      ,0      ,0      ,0               ,1
443  ,59993,2 ,0  ,0   ,9    ,3373    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,8  ,8  ,8  ,8  ,157,138,184,207,0      ,0      ,0      ,0      ,0      ,1               ,0
443  ,62138,1 ,0  ,0   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,184,42 ,157,138,50 ,146,1      ,0      ,0      ,0      ,0      ,1               ,0
55542,49152,2 ,0  ,0   ,1    ,170     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,94 ,102,61 ,31 ,157,138,24 ,206,0      ,0      ,0      ,0      ,0      ,0               ,0
7159 ,37215,1 ,0  ,0   ,1    ,50      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,182,106,222,27 ,157,138,28 ,157,0      ,0      ,0      ,1      ,0      ,0               ,0
8883 ,57877,1 ,0  ,0   ,1    ,113     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,51 ,104,30 ,131,157,138,165,30 ,1      ,1      ,0      ,0      ,0      ,0               ,0
47059,49152,2 ,0  ,0   ,1    ,170     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,94 ,102,61 ,31 ,157,138,28 ,228,0      ,0      ,0      ,0      ,0      ,0               ,0
443  ,60289,2 ,0  ,0   ,12   ,3447    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,216,239,34 ,180,157,138,164,3  ,0      ,0      ,0      ,0      ,0      ,1               ,0
41974,49152,2 ,0  ,0   ,1    ,170     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,94 ,102,61 ,31 ,157,138,22 ,88 ,0      ,0      ,0      ,0      ,0      ,0               ,0
443  ,49870,1 ,0  ,0   ,1    ,219     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,20 ,54 ,37 ,64 ,157,138,138,136,1      ,1      ,0      ,0      ,0      ,1               ,0
443  ,50280,1 ,0  ,0   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,104,18 ,18 ,126,157,138,10 ,152,1      ,0      ,0      ,0      ,0      ,1               ,0
20060,23   ,1 ,0  ,8   ,1    ,50      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,120,234,221,22 ,157,138,20 ,150,0      ,0      ,0      ,1      ,0      ,0               ,1
443  ,42374,1 ,0  ,0   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,180,163,157,138,110,111,1      ,0      ,0      ,0      ,0      ,1               ,0
40948,6881 ,2 ,0  ,8   ,1    ,125     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,23 ,94 ,123,217,157,138,20 ,8  ,0      ,0      ,0      ,0      ,0      ,0               ,0
58458,8006 ,1 ,0  ,0   ,1    ,50      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,141,98 ,10 ,78 ,157,138,24 ,250,0      ,0      ,0      ,1      ,0      ,0               ,0
123  ,123  ,2 ,0  ,0   ,1    ,80      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,85 ,199,214,99 ,157,138,12 ,69 ,0      ,0      ,0      ,0      ,0      ,1               ,1
5228 ,56619,1 ,0  ,0   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,172,217,218,188,157,138,20 ,37 ,1      ,0      ,0      ,0      ,0      ,0               ,0
443  ,61968,1 ,0  ,0   ,6    ,586     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,54 ,164,213,52 ,157,138,167,94 ,1      ,1      ,0      ,0      ,0      ,1               ,0
55646,49152,2 ,0  ,0   ,1    ,170     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,94 ,102,61 ,31 ,157,138,22 ,179,0      ,0      ,0      ,0      ,0      ,0               ,0
443  ,61780,1 ,0  ,0   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,180,174,157,138,35 ,234,1      ,0      ,0      ,0      ,0      ,1               ,0
443  ,62111,1 ,0  ,2   ,20   ,13252   ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,23 ,1  ,66 ,127,157,138,184,251,1      ,1      ,0      ,1      ,1      ,1               ,0
38848,49152,2 ,0  ,0   ,1    ,170     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,94 ,102,61 ,31 ,157,138,28 ,158,0      ,0      ,0      ,0      ,0      ,0               ,0
443  ,35966,1 ,0  ,0   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,184,35 ,157,138,111,18 ,1      ,0      ,0      ,0      ,0      ,1               ,0
443  ,62281,1 ,0  ,0   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,104,16 ,107,144,157,138,167,34 ,1      ,0      ,0      ,0      ,0      ,1               ,0
64599,23   ,1 ,0  ,0   ,1    ,50      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,58 ,47 ,106,162,157,138,24 ,210,0      ,0      ,0      ,1      ,0      ,0               ,1
38851,23   ,1 ,0  ,0   ,1    ,50      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,195,250,185,171,157,138,22 ,147,0      ,0      ,0      ,1      ,0      ,0               ,1
443  ,54943,1 ,0  ,0   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,35 ,244,159,8  ,157,138,23 ,152,1      ,0      ,0      ,0      ,0      ,1               ,0
40545,49152,2 ,0  ,0   ,1    ,170     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,94 ,102,61 ,31 ,157,138,24 ,96 ,0      ,0      ,0      ,0      ,0      ,0               ,0
443  ,35964,1 ,0  ,0   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,184,35 ,157,138,111,18 ,1      ,0      ,0      ,0      ,0      ,1               ,0
443  ,62119,1 ,0  ,6   ,8    ,7044    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,17 ,248,248,85 ,157,138,184,251,1      ,1      ,0      ,0      ,0      ,1               ,0
443  ,55779,1 ,0  ,0   ,1    ,90      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,52 ,112,120,2  ,157,138,185,28 ,1      ,1      ,0      ,0      ,0      ,1               ,0
993  ,52060,1 ,0  ,0   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,108,177,119,109,157,138,184,211,1      ,0      ,0      ,0      ,0      ,1               ,0
46188,22   ,1 ,0  ,0   ,1    ,50      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,72 ,167,32 ,248,157,138,199,19 ,0      ,0      ,0      ,1      ,0      ,0               ,1
50633,49152,2 ,0  ,0   ,1    ,170     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,94 ,102,61 ,31 ,157,138,20 ,30 ,0      ,0      ,0      ,0      ,0      ,0               ,0
443  ,39460,1 ,0  ,0   ,2    ,185     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,180,163,157,138,186,241,1      ,1      ,0      ,0      ,1      ,1               ,0
43022,49152,2 ,0  ,0   ,1    ,170     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,94 ,102,61 ,31 ,157,138,22 ,42 ,0      ,0      ,0      ,0      ,0      ,0               ,0
443  ,50230,1 ,0  ,0   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,184,42 ,157,138,10 ,152,1      ,0      ,0      ,0      ,0      ,1               ,0
42274,5353 ,2 ,0  ,8   ,1    ,50      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,41 ,214,134,201,157,138,24 ,251,0      ,0      ,0      ,0      ,0      ,0               ,0
443  ,62626,1 ,0  ,0   ,49   ,60902   ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,130,186,6  ,191,157,138,24 ,29 ,1      ,1      ,0      ,1      ,1      ,1               ,0
56752,49152,2 ,0  ,0   ,1    ,170     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,94 ,102,61 ,31 ,157,138,20 ,243,0      ,0      ,0      ,0      ,0      ,0               ,0
443  ,54902,1 ,0  ,0   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,172,67 ,96 ,22 ,157,138,23 ,152,1      ,0      ,0      ,0      ,0      ,1               ,0
54026,49152,2 ,0  ,0   ,1    ,170     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,94 ,102,61 ,31 ,157,138,20 ,141,0      ,0      ,0      ,0      ,0      ,0               ,0
443  ,53882,1 ,0  ,0   ,38   ,18595   ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,162,125,69 ,13 ,157,138,164,187,1      ,1      ,0      ,1      ,0      ,1               ,0
36732,49152,2 ,0  ,0   ,1    ,170     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,94 ,102,61 ,31 ,157,138,20 ,164,0      ,0      ,0      ,0      ,0      ,0               ,0
19795,8081 ,1 ,0  ,8   ,1    ,50      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,185,180,143,23 ,157,138,24 ,98 ,0      ,0      ,0      ,1      ,0      ,0               ,0
32978,49152,2 ,0  ,0   ,1    ,170     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,94 ,102,61 ,31 ,157,138,28 ,226,0      ,0      ,0      ,0      ,0      ,0               ,0
443  ,57920,1 ,0  ,4   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,68 ,232,34 ,200,157,138,12 ,78 ,1      ,0      ,0      ,0      ,0      ,1               ,0
0    ,0    ,0 ,0  ,0   ,1    ,60      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,90 ,147,80 ,10 ,157,138,166,40 ,0      ,0      ,0      ,0      ,0      ,1               ,1
54687,49152,2 ,0  ,0   ,1    ,170     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,94 ,102,61 ,31 ,157,138,24 ,16 ,0      ,0      ,0      ,0      ,0      ,0               ,0
48329,49152,2 ,0  ,0   ,1    ,170     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,94 ,102,61 ,31 ,157,138,20 ,49 ,0      ,0      ,0      ,0      ,0      ,0               ,0
8088 ,443  ,1 ,0  ,8   ,1    ,50      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,183,136,225,35 ,157,138,24 ,32 ,0      ,0      ,0      ,1      ,0      ,0               ,1
443  ,62236,1 ,0  ,0   ,14   ,4605    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,56       ,30       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,185,48 ,81 ,186,157,138,165,67 ,1      ,1      ,0      ,1      ,1      ,1               ,0
